,agency_code,career_cluster,num_concentrators,Title I Served School,District Name,cte_count
13516,550320,HOSP,8,0,Lincoln County Schools,10
13517,550320,HUMA,21,0,Lincoln County Schools,10
13518,550320,INFO,1,0,Lincoln County Schools,10
13519,550320,LAW,1,0,Lincoln County Schools,10
13520,550320,MANU,12,0,Lincoln County Schools,10
13521,550320,STEM,2,0,Lincoln County Schools,10
13522,550320,TRAN,4,0,Lincoln County Schools,10
13583,550332,AAVC,5,0,Lincoln County Schools,9
13584,550332,ARCH,3,0,Lincoln County Schools,9
13585,550332,HLTH,29,0,Lincoln County Schools,9
13586,550332,HOSP,14,0,Lincoln County Schools,9
13587,550332,HUMA,8,0,Lincoln County Schools,9
13588,550332,LAW,2,0,Lincoln County Schools,9
13589,550332,MANU,14,0,Lincoln County Schools,9
13590,550332,STEM,2,0,Lincoln County Schools,9
13591,550332,TRAN,3,0,Lincoln County Schools,9
13653,550344,AAVC,5,0,Lincoln County Schools,11
13654,550344,ARCH,13,0,Lincoln County Schools,11
13655,550344,FINA,3,0,Lincoln County Schools,11
13656,550344,HLTH,30,0,Lincoln County Schools,11
13657,550344,HOSP,30,0,Lincoln County Schools,11
13658,550344,HUMA,20,0,Lincoln County Schools,11
13659,550344,INFO,4,0,Lincoln County Schools,11
13660,550344,LAW,11,0,Lincoln County Schools,11
13661,550344,MANU,46,0,Lincoln County Schools,11
13662,550344,STEM,9,0,Lincoln County Schools,11
13663,550344,TRAN,2,0,Lincoln County Schools,11
13722,550368,AAVC,7,0,Lincoln County Schools,9
13723,550368,AGNR,20,0,Lincoln County Schools,9
13724,550368,ARCH,10,0,Lincoln County Schools,9
13725,550368,HLTH,26,0,Lincoln County Schools,9
13726,550368,HUMA,19,0,Lincoln County Schools,9
13727,550368,INFO,2,0,Lincoln County Schools,9
13728,550368,MANU,30,0,Lincoln County Schools,9
13729,550368,STEM,5,0,Lincoln County Schools,9
13730,550368,TRAN,4,0,Lincoln County Schools,9
13802,560320,AAVC,8,0,Macon County Schools,6
13803,560320,AGNR,23,0,Macon County Schools,6
13804,560320,BMA,3,0,Macon County Schools,6
13805,560320,HLTH,13,0,Macon County Schools,6
13806,560320,HUMA,54,0,Macon County Schools,6
13807,560320,MANU,11,0,Macon County Schools,6
13845,560324,AAVC,3,1,Macon County Schools,6
13846,560324,ARCH,4,1,Macon County Schools,6
13847,560324,HLTH,5,1,Macon County Schools,6
13848,560324,HOSP,2,1,Macon County Schools,6
13849,560324,HUMA,14,1,Macon County Schools,6
13850,560324,STEM,5,1,Macon County Schools,6
13881,560332,MANU,11,1,Macon County Schools,1
13940,570317,HOSP,2,0,Madison County Schools,5
13941,570317,HUMA,1,0,Madison County Schools,5
13942,570317,INFO,2,0,Madison County Schools,5
13943,570317,LAW,1,0,Madison County Schools,5
13944,570317,MANU,6,0,Madison County Schools,5
13992,570318,AGNR,16,0,Madison County Schools,8
13993,570318,ARCH,32,0,Madison County Schools,8
13994,570318,HLTH,32,0,Madison County Schools,8
13995,570318,HUMA,26,0,Madison County Schools,8
13996,570318,INFO,4,0,Madison County Schools,8
13997,570318,MANU,23,0,Madison County Schools,8
13998,570318,STEM,4,0,Madison County Schools,8
13999,570318,TRAN,2,0,Madison County Schools,8
14037,580344,AGNR,5,1,Martin County Schools,5
14038,580344,ARCH,1,1,Martin County Schools,5
14039,580344,HLTH,5,1,Martin County Schools,5
14040,580344,HUMA,23,1,Martin County Schools,5
14041,580344,TRAN,1,1,Martin County Schools,5
14075,580368,AGNR,7,1,Martin County Schools,3
14076,580368,HLTH,13,1,Martin County Schools,3
14077,580368,HUMA,31,1,Martin County Schools,3
14111,58B000,AGNR,10,1,Charter Schools,4
14112,58B000,ARCH,8,1,Charter Schools,4
14113,58B000,HLTH,2,1,Charter Schools,4
14114,58B000,STEM,4,1,Charter Schools,4
14149,590328,BMA,5,0,McDowell County Schools,4
14150,590328,EDUC,3,0,McDowell County Schools,4
14151,590328,MANU,2,0,McDowell County Schools,4
14152,590328,TRAN,3,0,McDowell County Schools,4
14209,590330,AAVC,44,0,McDowell County Schools,11
14210,590330,AGNR,9,0,McDowell County Schools,11
14211,590330,ARCH,18,0,McDowell County Schools,11
14212,590330,EDUC,1,0,McDowell County Schools,11
14213,590330,HLTH,34,0,McDowell County Schools,11
14214,590330,HOSP,23,0,McDowell County Schools,11
14215,590330,HUMA,14,0,McDowell County Schools,11
14216,590330,LAW,31,0,McDowell County Schools,11
14217,590330,MANU,34,0,McDowell County Schools,11
14218,590330,STEM,1,0,McDowell County Schools,11
14219,590330,TRAN,7,0,McDowell County Schools,11
14290,600302,ARCH,70,0,Charlotte-Mecklenburg Schools,7
14291,600302,FINA,22,0,Charlotte-Mecklenburg Schools,7
14292,600302,HLTH,15,0,Charlotte-Mecklenburg Schools,7
14293,600302,HOSP,258,0,Charlotte-Mecklenburg Schools,7
14294,600302,INFO,72,0,Charlotte-Mecklenburg Schools,7
14295,600302,MRKT,1,0,Charlotte-Mecklenburg Schools,7
14296,600302,STEM,11,0,Charlotte-Mecklenburg Schools,7
14350,600312,ARCH,35,0,Charlotte-Mecklenburg Schools,6
14351,600312,FINA,25,0,Charlotte-Mecklenburg Schools,6
14352,600312,HOSP,81,0,Charlotte-Mecklenburg Schools,6
14353,600312,INFO,28,0,Charlotte-Mecklenburg Schools,6
14354,600312,MRKT,8,0,Charlotte-Mecklenburg Schools,6
14355,600312,STEM,37,0,Charlotte-Mecklenburg Schools,6
14402,600334,ARCH,1,0,Charlotte-Mecklenburg Schools,5
14403,600334,BMA,1,0,Charlotte-Mecklenburg Schools,5
14404,600334,EDUC,1,0,Charlotte-Mecklenburg Schools,5
14405,600334,INFO,2,0,Charlotte-Mecklenburg Schools,5
14406,600334,MRKT,1,0,Charlotte-Mecklenburg Schools,5
14429,600341,BMA,8,1,Charlotte-Mecklenburg Schools,3
14430,600341,INFO,1,1,Charlotte-Mecklenburg Schools,3
14431,600341,MRKT,12,1,Charlotte-Mecklenburg Schools,3
14481,600361,AAVC,19,0,Charlotte-Mecklenburg Schools,7
14482,600361,ARCH,59,0,Charlotte-Mecklenburg Schools,7
14483,600361,FINA,7,0,Charlotte-Mecklenburg Schools,7
14484,600361,HLTH,66,0,Charlotte-Mecklenburg Schools,7
14485,600361,HOSP,21,0,Charlotte-Mecklenburg Schools,7
14486,600361,LAW,1,0,Charlotte-Mecklenburg Schools,7
14487,600361,MRKT,13,0,Charlotte-Mecklenburg Schools,7
14514,600364,LAW,76,1,Charlotte-Mecklenburg Schools,1
14553,600377,HLTH,22,0,Charlotte-Mecklenburg Schools,7
14554,600377,HOSP,11,0,Charlotte-Mecklenburg Schools,7
14555,600377,HUMA,11,0,Charlotte-Mecklenburg Schools,7
14556,600377,INFO,6,0,Charlotte-Mecklenburg Schools,7
14557,600377,MRKT,42,0,Charlotte-Mecklenburg Schools,7
14558,600377,STEM,28,0,Charlotte-Mecklenburg Schools,7
14559,600377,TRAN,7,0,Charlotte-Mecklenburg Schools,7
14586,600386,HLTH,62,0,Charlotte-Mecklenburg Schools,1
14632,600397,AAVC,20,1,Charlotte-Mecklenburg Schools,6
14633,600397,AGNR,2,1,Charlotte-Mecklenburg Schools,6
14634,600397,HLTH,10,1,Charlotte-Mecklenburg Schools,6
14635,600397,HOSP,10,1,Charlotte-Mecklenburg Schools,6
14636,600397,INFO,2,1,Charlotte-Mecklenburg Schools,6
14637,600397,MRKT,24,1,Charlotte-Mecklenburg Schools,6
14689,600405,AAVC,23,1,Charlotte-Mecklenburg Schools,6
14690,600405,ARCH,16,1,Charlotte-Mecklenburg Schools,6
14691,600405,BMA,3,1,Charlotte-Mecklenburg Schools,6
14692,600405,INFO,17,1,Charlotte-Mecklenburg Schools,6
14693,600405,MRKT,97,1,Charlotte-Mecklenburg Schools,6
14694,600405,TRAN,17,1,Charlotte-Mecklenburg Schools,6
14743,600415,AAVC,19,0,Charlotte-Mecklenburg Schools,7
14744,600415,HLTH,26,0,Charlotte-Mecklenburg Schools,7
14745,600415,HUMA,6,0,Charlotte-Mecklenburg Schools,7
14746,600415,INFO,12,0,Charlotte-Mecklenburg Schools,7
14747,600415,LAW,1,0,Charlotte-Mecklenburg Schools,7
14748,600415,MRKT,18,0,Charlotte-Mecklenburg Schools,7
14749,600415,STEM,46,0,Charlotte-Mecklenburg Schools,7
14801,600426,AAVC,14,0,Charlotte-Mecklenburg Schools,8
14802,600426,ARCH,56,0,Charlotte-Mecklenburg Schools,8
14803,600426,HLTH,29,0,Charlotte-Mecklenburg Schools,8
14804,600426,HOSP,65,0,Charlotte-Mecklenburg Schools,8
14805,600426,INFO,2,0,Charlotte-Mecklenburg Schools,8
14806,600426,MRKT,4,0,Charlotte-Mecklenburg Schools,8
14807,600426,STEM,32,0,Charlotte-Mecklenburg Schools,8
14808,600426,TRAN,8,0,Charlotte-Mecklenburg Schools,8
14844,600439,HOSP,1,1,Charlotte-Mecklenburg Schools,1
14883,600443,AAVC,1,0,Charlotte-Mecklenburg Schools,4
14884,600443,BMA,3,0,Charlotte-Mecklenburg Schools,4
14885,600443,HUMA,1,0,Charlotte-Mecklenburg Schools,4
14886,600443,INFO,1,0,Charlotte-Mecklenburg Schools,4
14931,600445,AAVC,24,0,Charlotte-Mecklenburg Schools,9
14932,600445,ARCH,7,0,Charlotte-Mecklenburg Schools,9
14933,600445,BMA,10,0,Charlotte-Mecklenburg Schools,9
14934,600445,HLTH,49,0,Charlotte-Mecklenburg Schools,9
14935,600445,HOSP,119,0,Charlotte-Mecklenburg Schools,9
14936,600445,INFO,15,0,Charlotte-Mecklenburg Schools,9
14937,600445,LAW,1,0,Charlotte-Mecklenburg Schools,9
14938,600445,MRKT,44,0,Charlotte-Mecklenburg Schools,9
14939,600445,STEM,40,0,Charlotte-Mecklenburg Schools,9
14993,600457,AAVC,66,0,Charlotte-Mecklenburg Schools,3
14994,600457,INFO,60,0,Charlotte-Mecklenburg Schools,3
14995,600457,MRKT,72,0,Charlotte-Mecklenburg Schools,3
15042,600466,ARCH,29,0,Charlotte-Mecklenburg Schools,7
15043,600466,HLTH,19,0,Charlotte-Mecklenburg Schools,7
15044,600466,HOSP,93,0,Charlotte-Mecklenburg Schools,7
15045,600466,INFO,19,0,Charlotte-Mecklenburg Schools,7
15046,600466,MRKT,28,0,Charlotte-Mecklenburg Schools,7
15047,600466,STEM,71,0,Charlotte-Mecklenburg Schools,7
15048,600466,TRAN,12,0,Charlotte-Mecklenburg Schools,7
15099,600480,AAVC,3,0,Charlotte-Mecklenburg Schools,7
15100,600480,FINA,10,0,Charlotte-Mecklenburg Schools,7
15101,600480,HOSP,34,0,Charlotte-Mecklenburg Schools,7
15102,600480,HUMA,15,0,Charlotte-Mecklenburg Schools,7
15103,600480,LAW,1,0,Charlotte-Mecklenburg Schools,7
15104,600480,MRKT,2,0,Charlotte-Mecklenburg Schools,7
15105,600480,TRAN,9,0,Charlotte-Mecklenburg Schools,7
15145,600496,AAVC,68,0,Charlotte-Mecklenburg Schools,6
15146,600496,ARCH,6,0,Charlotte-Mecklenburg Schools,6
15147,600496,HLTH,86,0,Charlotte-Mecklenburg Schools,6
15148,600496,INFO,43,0,Charlotte-Mecklenburg Schools,6
